599981.125,552389.312,705777.188,705797.375,705460.938,318591.781,345579.250,391650.781,0.041,0.998,-0.046,-0.885,3.204,1.495,73.333,176.000,1.000
599619.375,552186.312,705807.875,705828.312,705491.750,318796.156,345619.219,391613.219,0.043,0.997,-0.044,-0.793,3.235,1.556,73.333,177.000,1.000
599323.062,552081.750,705813.062,705833.062,705496.750,318951.375,345681.812,391424.562,0.041,0.998,-0.042,-0.793,3.265,1.495,73.333,178.000,1.000
598393.062,551499.750,705763.875,705783.625,705447.438,318783.375,345300.594,390942.750,0.042,1.000,-0.041,-0.793,3.174,1.495,73.333,179.000,1.000
596995.812,550512.562,705702.812,705722.688,705386.312,318464.625,344613.219,390420.438,0.041,0.999,-0.044,-0.977,3.265,1.587,73.333,180.000,1.000
595985.688,549790.250,705696.312,705716.312,705379.500,318384.625,344210.344,390193.781,0.041,1.001,-0.043,-1.007,3.265,1.587,73.333,181.000,1.000
595652.812,549608.062,705729.875,705750.188,705413.875,318584.875,344265.156,390171.438,0.040,1.002,-0.047,-0.977,3.265,1.526,73.333,182.000,1.000
595395.062,549534.312,705740.625,705760.938,705424.812,318741.969,344351.250,390005.688,0.040,1.003,-0.043,-1.099,3.204,1.587,73.333,183.000,1.000
594515.812,548993.125,705693.688,705713.812,705377.625,318581.406,343996.406,389546.500,0.041,1.003,-0.043,-1.099,3.204,1.587,73.333,184.000,1.000
593158.125,548039.562,705635.688,705655.812,705320.000,318261.938,343326.656,389039.000,0.040,1.005,-0.045,-1.251,3.143,1.495,73.333,185.000,1.000
592173.625,547335.250,705630.938,705650.938,705315.688,318179.969,342934.062,388824.000,0.041,1.004,-0.044,-1.434,3.021,1.587,73.333,186.000,1.000
591873.062,547178.750,705670.438,705690.125,705354.500,318385.688,343005.406,388825.406,0.036,1.006,-0.039,-1.495,2.991,1.648,73.333,187.000,1.000
591654.188,547132.312,705680.750,705700.562,705365.125,318545.812,343107.875,388674.594,0.037,1.002,-0.041,-1.801,2.960,1.648,73.333,188.000,1.000
590802.938,546606.562,705634.438,705654.375,705319.000,318386.125,342765.188,388222.094,0.036,1.000,-0.040,-1.953,2.808,1.617,73.333,189.000,1.000
589478.812,545675.938,705580.125,705600.062,705264.438,318073.375,342113.656,387733.406,0.040,0.997,-0.043,-2.106,2.747,1.617,73.333,190.000,1.000
588526.125,544998.250,705578.000,705597.688,705262.500,317995.438,341737.438,387540.188,0.047,0.995,-0.046,-2.197,2.594,1.709,73.333,191.000,1.000
588253.250,544863.500,705619.750,705639.500,705304.250,318198.031,341818.812,387556.188,0.048,0.993,-0.047,-2.228,2.716,1.770,73.333,192.000,1.000
588085.250,544856.938,705639.625,705658.812,705323.750,318371.031,341950.688,387436.562,0.050,0.994,-0.050,-2.167,2.869,2.014,73.333,193.000,1.000
587285.688,544372.812,705596.125,705615.750,705280.812,318221.000,341638.031,387011.875,0.050,0.997,-0.044,-2.167,2.960,2.106,73.333,194.000,1.000
585998.750,543473.188,705541.250,705560.812,705225.625,317903.688,341003.594,386535.531,0.052,1.000,-0.043,-2.167,3.143,2.411,73.333,195.000,1.000
585051.562,542799.875,705540.062,705559.375,705224.688,317817.156,340629.156,386346.531,0.055,1.002,-0.042,-2.289,3.387,2.594,73.333,196.000,1.000
584795.750,542674.250,705581.562,705601.062,705266.250,318020.906,340718.281,386373.250,0.051,1.002,-0.040,-2.411,3.571,2.747,73.333,197.000,1.000
584662.938,542693.500,705601.750,705621.438,705286.438,318199.531,340863.750,386265.781,0.047,1.003,-0.038,-2.563,3.632,2.747,73.333,198.000,1.000
583903.500,542238.062,705560.312,705580.438,705245.500,318055.500,340569.625,385850.219,0.038,1.001,-0.038,-2.838,3.632,2.838,73.333,199.000,1.000
582641.688,541354.062,705505.500,705525.062,705190.625,317740.344,339948.594,385380.656,0.034,1.000,-0.037,-2.930,3.540,2.777,73.333,200.000,1.000
581721.250,540698.562,705506.750,705526.250,705191.875,317655.938,339591.781,385204.438,0.032,1.000,-0.039,-3.052,3.387,2.655,73.333,201.000,1.000
581502.000,540603.438,705553.312,705573.000,705238.688,317868.094,339702.375,385253.781,0.033,0.999,-0.040,-3.235,3.204,2.472,73.333,202.000,1.000
581395.125,540641.688,705570.750,705590.312,705255.875,318039.844,339852.375,385155.812,0.038,0.997,-0.040,-3.265,3.082,2.319,73.333,203.000,1.000
580669.500,540212.750,705533.188,705552.438,705218.312,317897.969,339572.469,384758.375,0.042,0.999,-0.042,-3.418,3.021,2.136,73.333,204.000,1.000
579437.000,539353.062,705482.312,705501.188,705167.500,317592.188,338967.531,384306.781,0.045,1.000,-0.040,-3.540,3.052,2.197,73.333,205.000,1.000
578545.625,538722.812,705484.188,705503.000,705169.500,317505.469,338617.156,384142.719,0.048,1.000,-0.042,-3.693,3.113,2.167,73.333,206.000,1.000
578332.438,538626.625,705526.938,705546.188,705212.125,317706.000,338722.656,384193.062,0.048,0.998,-0.040,-3.815,3.143,2.106,73.333,207.000,1.000
578265.562,538694.875,705552.312,705571.562,705237.188,317901.375,338907.969,384130.219,0.052,0.998,-0.039,-3.906,3.387,2.136,73.333,208.000,1.000
577597.250,538312.375,705520.312,705539.188,705205.062,317780.844,338664.156,383763.906,0.057,0.999,-0.040,-3.967,3.754,2.075,73.333,209.000,1.000
576396.625,537477.250,705471.000,705489.562,705155.938,317472.219,338072.281,383325.656,0.060,0.998,-0.040,-4.089,4.120,2.014,73.333,210.000,1.000
575523.500,536855.750,705475.062,705493.625,705159.750,317387.094,337730.031,383176.156,0.068,0.999,-0.044,-4.150,4.547,1.953,73.333,211.000,1.000
575324.812,536767.000,705519.625,705538.750,705204.625,317589.250,337842.969,383240.531,0.074,1.000,-0.043,-4.242,5.096,1.984,73.333,212.000,1.000
575297.562,536862.812,705544.812,705563.812,705229.750,317781.031,338041.000,383189.906,0.081,1.002,-0.041,-4.456,5.798,1.953,73.333,213.000,1.000
574657.750,536499.312,705513.250,705532.062,705198.125,317657.281,337811.750,382831.844,0.086,1.004,-0.042,-4.578,6.622,1.862,73.333,214.000,1.000
573475.062,535677.125,705460.625,705479.375,705145.625,317344.906,337229.719,382393.938,0.091,1.006,-0.042,-4.822,7.629,1.953,73.333,215.000,1.000
572607.312,535058.250,705460.312,705478.750,705145.562,317246.812,336884.344,382234.781,0.092,1.007,-0.042,-5.157,8.636,1.923,73.333,216.000,1.000
572444.312,535000.188,705508.500,705527.062,705193.438,317456.125,337016.500,382316.156,0.094,1.007,-0.038,-5.402,9.735,1.862,73.333,217.000,1.000
572445.125,535116.812,705538.688,705557.250,705223.562,317660.156,337237.312,382285.031,0.094,1.004,-0.040,-5.676,10.925,1.892,73.333,218.000,1.000
571835.438,534776.750,705507.375,705525.812,705192.312,317543.125,337027.938,381940.188,0.096,1.001,-0.040,-5.981,12.146,1.862,73.333,219.000,1.000
570700.750,533993.938,705460.500,705479.125,705146.250,317241.812,336471.562,381525.438,0.095,1.002,-0.040,-6.104,13.397,1.617,73.333,220.000,1.000
569837.625,533373.375,705458.562,705477.562,705144.438,317138.531,336125.906,381368.688,0.091,1.003,-0.040,-6.165,14.526,1.709,73.333,221.000,1.000
569666.500,533299.625,705502.812,705521.375,705188.125,317333.375,336246.156,381439.969,0.086,0.999,-0.041,-6.287,15.594,1.556,73.333,222.000,1.000
569687.250,533425.562,705531.625,705549.812,705216.812,317539.000,336469.406,381412.156,0.083,0.999,-0.039,-6.348,16.541,1.404,73.333,223.000,1.000
569111.938,533105.500,705501.375,705519.250,705186.750,317430.000,336272.625,381077.156,0.078,0.996,-0.041,-6.439,17.548,1.251,73.333,224.000,1.000
567986.750,532320.938,705453.625,705471.625,705139.375,317127.281,335719.281,380660.500,0.075,0.994,-0.040,-6.409,18.372,1.099,73.333,225.000,1.000
567132.438,531705.625,705452.750,705471.000,705138.375,317024.656,335379.438,380508.781,0.073,0.994,-0.036,-6.378,19.104,0.854,73.333,226.000,1.000
566992.438,531655.750,705498.688,705516.812,705184.062,317227.500,335513.750,380596.500,0.070,0.992,-0.033,-6.470,19.775,0.549,73.333,227.000,1.000
567037.438,531798.188,705530.000,705548.062,705215.812,317434.469,335740.281,380578.062,0.064,0.992,-0.034,-6.531,20.538,0.397,73.333,228.000,1.000
566492.375,531500.000,705501.375,705519.000,705186.750,317330.500,335552.719,380254.406,0.060,0.989,-0.032,-6.409,21.240,0.092,73.333,229.000,1.000
565382.188,530728.500,705453.812,705471.438,705139.000,317031.250,335007.594,379843.969,0.054,0.992,-0.030,-6.348,21.667,-0.183,73.333,230.000,1.000
564541.500,530128.750,705455.312,705473.125,705141.250,316928.875,334674.281,379702.594,0.045,0.992,-0.028,-6.378,22.064,-0.458,73.333,231.000,1.000
564401.000,530078.812,705501.375,705519.250,705187.562,317126.125,334806.000,379795.312,0.039,0.995,-0.025,-6.287,22.339,-0.793,73.333,232.000,1.000
564459.062,530228.125,705530.438,705547.875,705216.188,317327.656,335036.469,379781.469,0.036,0.996,-0.024,-6.500,22.491,-1.099,73.333,233.000,1.000
563948.062,529951.688,705502.562,705520.125,705188.125,317231.438,334868.125,379470.594,0.030,0.997,-0.028,-6.531,22.583,-1.434,73.333,234.000,1.000
562850.938,529189.188,705453.125,705470.375,705138.625,316925.031,334322.469,379056.531,0.028,1.000,-0.029,-6.500,22.614,-1.923,73.333,235.000,1.000
562023.000,528599.000,705453.125,705470.438,705139.000,316821.781,333993.000,378918.312,0.027,1.002,-0.022,-6.531,22.614,-2.167,73.333,236.000,1.000
561889.688,528552.812,705498.250,705515.688,705184.000,317018.281,334129.812,379017.562,0.027,1.006,-0.019,-6.683,22.675,-2.411,73.333,237.000,1.000
561977.062,528720.625,705529.875,705547.062,705215.375,317224.031,334376.938,379019.250,0.028,1.007,-0.020,-6.744,22.614,-2.594,73.333,238.000,1.000
561495.438,528465.688,705504.062,705521.312,705189.875,317129.594,334218.312,378718.688,0.027,1.010,-0.021,-6.958,22.583,-2.686,73.333,239.000,1.000
560422.438,527719.188,705453.625,705471.250,705139.750,316824.375,333683.406,378313.844,0.027,1.009,-0.020,-7.294,22.583,-2.716,73.333,240.000,1.000
559609.375,527135.625,705454.625,705472.062,705140.500,316719.406,333361.625,378183.219,0.024,1.009,-0.015,-7.477,22.400,-2.777,73.333,241.000,1.000
559481.250,527085.250,705500.375,705517.938,705186.562,316910.188,333495.281,378285.938,0.025,1.007,-0.016,-7.507,22.308,-2.716,73.333,242.000,1.000
559587.500,527258.812,705532.125,705549.562,705218.688,317117.188,333746.344,378295.156,0.024,1.004,-0.018,-7.629,22.217,-2.655,73.333,243.000,1.000
559124.875,527014.125,705505.938,705522.812,705192.125,317020.812,333594.531,377997.438,0.021,1.003,-0.011,-7.721,22.003,-2.655,73.333,244.000,1.000
558079.375,526286.750,705456.562,705473.688,705143.125,316722.281,333075.250,377600.188,0.021,1.001,-0.008,-7.751,21.912,-2.563,73.333,245.000,1.000
557269.062,525703.562,705455.688,705472.562,705141.750,316619.281,332757.406,377473.250,0.019,1.001,-0.008,-7.782,21.667,-2.350,73.333,246.000,1.000
557156.750,525665.500,705502.625,705519.500,705188.562,316813.469,332900.281,377585.625,0.019,0.997,-0.008,-7.965,21.423,-2.106,73.333,247.000,1.000
557286.875,525853.938,705537.438,705554.562,705223.562,317025.906,333159.469,377604.406,0.016,0.992,-0.007,-7.996,21.088,-1.862,73.333,248.000,1.000
556851.375,525622.500,705509.750,705526.875,705196.500,316931.938,333016.406,377312.500,0.015,0.991,-0.007,-7.935,20.752,-1.648,73.333,249.000,1.000
555829.688,524911.312,705460.938,705477.875,705147.875,316637.875,332505.562,376924.812,0.013,0.990,-0.009,-7.874,20.508,-1.404,73.333,250.000,1.000
555023.000,524335.125,705459.562,705476.000,705146.000,316527.000,332182.625,376796.875,0.012,0.987,-0.010,-7.690,20.172,-1.129,73.333,251.000,1.000
554916.500,524297.188,705505.750,705522.188,705191.750,316711.094,332319.219,376909.531,0.009,0.984,-0.006,-7.507,19.806,-0.916,73.333,252.000,1.000
555051.000,524484.500,705537.750,705554.375,705224.062,316916.281,332572.875,376927.062,0.006,0.980,-0.001,-7.385,19.348,-0.732,73.333,253.000,1.000
554649.562,524282.188,705514.312,705531.500,705200.625,316841.000,332449.500,376652.938,0.004,0.979,-0.001,-7.172,18.768,-0.397,73.333,254.000,1.000
553647.562,523588.938,705468.375,705484.938,705154.500,316554.000,331950.344,376274.188,0.002,0.976,-0.004,-6.805,18.280,-0.092,73.333,255.000,1.000
552846.750,523013.406,705465.812,705482.062,705151.875,316436.156,331625.438,376145.281,0.005,0.971,-0.005,-6.531,17.731,0.122,73.333,256.000,1.000
552745.000,522974.531,705511.938,705528.562,705198.312,316617.469,331757.844,376258.375,0.006,0.971,-0.004,-6.042,17.090,0.397,73.333,257.000,1.000
552907.875,523180.250,705547.062,705563.688,705233.875,316834.031,332025.875,376293.594,0.005,0.970,-0.005,-5.646,16.571,0.702,73.333,258.000,1.000
552533.875,522995.625,705525.312,705541.688,705211.938,316758.938,331913.062,376029.219,0.008,0.973,-0.003,-5.249,16.083,1.099,73.333,259.000,1.000
551531.000,522302.188,705478.125,705493.875,705164.312,316460.031,331408.875,375644.250,0.009,0.974,-0.001,-4.913,15.472,1.526,73.333,260.000,1.000
550724.188,521723.719,705473.375,705489.375,705159.938,316337.000,331083.719,375516.562,0.012,0.976,0.000,-4.578,14.923,1.862,73.333,261.000,1.000
550603.750,521676.500,705517.562,705533.812,705203.938,316513.062,331208.625,375631.094,0.014,0.976,-0.001,-4.150,14.313,2.289,73.333,262.000,1.000
550760.688,521878.469,705549.812,705566.000,705236.312,316722.531,331466.812,375659.000,0.017,0.976,-0.005,-3.784,13.855,2.716,73.333,263.000,1.000
550391.250,521690.719,705524.875,705540.812,705211.312,316641.812,331347.906,375384.500,0.020,0.978,-0.003,-3.448,13.428,3.143,73.333,264.000,1.000
549419.125,521018.219,705476.438,705492.438,705163.000,316353.812,330858.688,375010.531,0.022,0.980,-0.003,-3.143,13.031,3.571,73.333,265.000,1.000
548648.438,520468.812,705476.875,705493.125,705163.625,316247.688,330553.156,374902.781,0.027,0.983,-0.006,-2.930,12.543,4.089,73.333,266.000,1.000
548576.562,520453.500,705526.750,705542.500,705213.062,316438.938,330702.750,375040.125,0.026,0.984,-0.005,-2.686,12.207,4.639,73.333,267.000,1.000
548791.250,520694.281,705565.375,705580.750,705252.188,316664.875,330991.719,375098.156,0.029,0.985,-0.004,-2.441,11.841,5.005,73.333,268.000,1.000
548452.562,520528.438,705541.875,705557.438,705228.750,316587.250,330887.094,374834.656,0.031,0.987,-0.005,-2.197,11.475,5.371,73.333,269.000,1.000
547482.250,519853.781,705489.125,705504.625,705176.000,316284.812,330390.625,374450.656,0.032,0.989,-0.005,-1.923,11.169,5.798,73.333,270.000,1.000
546695.438,519289.344,705484.688,705500.062,705171.375,316160.625,330066.719,374325.125,0.032,0.993,-0.002,-1.831,10.956,6.104,73.333,271.000,1.000
546613.375,519264.938,705528.562,705543.875,705215.188,316338.188,330203.781,374450.844,0.033,0.995,0.001,-1.770,10.620,6.500,73.333,272.000,1.000
546835.250,519507.688,705566.562,705581.812,705253.250,316565.281,330492.812,374510.750,0.034,0.995,-0.001,-1.801,10.406,6.714,73.333,273.000,1.000
546539.938,519374.375,705548.562,705563.812,705235.375,316512.062,330416.906,374273.812,0.034,0.996,-0.005,-1.831,10.162,7.019,73.333,274.000,1.000
545596.125,518717.688,705498.500,705513.438,705185.125,316221.219,329937.594,373899.375,0.035,0.997,-0.002,-1.923,9.827,7.233,73.333,275.000,1.000
544812.875,518150.844,705494.500,705509.250,705180.750,316094.531,329615.469,373773.406,0.036,0.999,-0.000,-2.014,9.552,7.355,73.333,276.000,1.000
544739.312,518130.438,705541.625,705556.625,705228.500,316275.312,329761.469,373912.531,0.035,0.998,-0.003,-2.075,9.491,7.446,73.333,277.000,1.000
544963.625,518371.219,705576.000,705591.062,705263.125,316493.469,330052.500,373970.906,0.033,1.000,-0.002,-2.014,9.186,7.446,73.333,278.000,1.000
544683.312,518244.094,705553.750,705568.500,705240.125,316431.688,329977.844,373728.594,0.032,1.000,-0.002,-2.014,8.911,7.416,73.333,279.000,1.000
543751.562,517598.562,705504.875,705519.875,705191.688,316138.719,329501.750,373354.438,0.031,0.999,-0.001,-2.167,8.606,7.324,73.333,280.000,1.000
542970.312,517038.438,705500.375,705514.938,705187.375,316008.875,329181.562,373229.719,0.030,0.997,0.000,-2.319,8.331,7.263,73.333,281.000,1.000
542892.875,517016.625,705546.625,705561.125,705233.438,316185.656,329321.500,373367.656,0.031,0.997,-0.002,-2.502,8.087,7.080,73.333,282.000,1.000
543128.188,517263.469,705582.375,705596.938,705269.438,316403.625,329608.688,373429.719,0.032,1.000,0.000,-2.502,7.843,6.866,73.333,283.000,1.000
